0,1
20201230,1
20200102,1
20200103,1
20200106,1
20200107,0
20200108,0
20200109,0
20200110,0
20200113,0
20200114,0
20200115,0
20200116,1
20200117,0
20200120,0
20200121,0
20200122,1
20200123,0
20200124,0
20200127,0
20200128,0
20200129,0
20200130,0
20200131,0
20200203,0
20200204,1
20200205,0
20200206,1
20200207,1
20200210,1
20200211,0
20200212,0
20200213,0
20200214,1
20200217,0
20200218,0
20200219,0
20200220,0
20200221,0
20200226,0
20200227,0
20200228,0
20200302,0
20200303,0
20200304,0
20200305,0
20200306,0
20200309,0
20200310,0
20200311,1
20200312,1
20200313,0
20200316,1
20200317,0
20200318,1
20200319,0
20200320,0
20200323,1
20200324,0
20200325,0
20200326,0
20200327,0
20200330,0
20200331,1
20200401,1
20200402,0
20200403,1
20200406,1
20200407,0
20200408,0
20200409,1
20200413,0
20200414,0
20200415,1
20200416,1
20200417,0
20200420,1
20200422,0
20200423,0
20200424,1
20200427,1
20200428,1
20200429,0
20200430,0
20200504,0
20200505,0
20200506,0
20200507,1
20200508,0
20200511,0
20200512,0
20200513,1
20200514,0
20200515,1
20200518,0
20200519,1
20200520,1
20200521,1
20200522,1
20200525,1
20200526,1
20200527,0
20200528,1
20200529,1
20200601,1
20200602,1
20200603,1
20200604,1
20200605,1
20200608,1
20200609,0
20200610,1
20200612,1
20200615,1
20200616,1
20200617,1
20200618,1
20200619,0
20200622,1
20200623,0
20200624,1
20200625,0
20200626,1
20200629,0
20200630,1
20200701,1
20200702,1
20200703,1
20200706,1
20200707,1
20200708,1
20200710,1
20200713,1
20200714,1
20200715,1
20200716,1
20200717,1
20200720,1
20200721,0
20200722,1
20200723,1
20200724,1
20200727,1
20200728,1
20200729,0
20200730,0
20200731,1
20200803,0
20200804,1
20200805,0
20200806,0
20200807,0
20200810,0
20200811,0
20200812,0
20200813,0
20200814,0
20200817,1
20200818,0
20200819,0
20200820,0
20200821,1
20200824,0
20200825,0
20200826,0
20200827,1
20200828,0
20200831,1
20200901,1
20200902,1
20200903,1
20200904,1
20200908,1
20200909,0
20200910,1
20200911,0
20200914,0
20200915,0
20200916,0
20200917,0
20200918,0
20200921,0
20200922,0
20200923,1
20200924,0
20200925,0
20200928,0
20200929,0
20200930,0
20201001,0
20201002,1
20201005,1
20201006,0
20201007,1
20201008,1
20201009,1
20201013,1
20201014,1
20201015,0
20201016,1
20201019,1
20201020,1
20201021,1
20201022,1
20201023,1
20201026,0
20201027,0
20201028,1
20201029,0
20201030,1
20201103,0
20201104,1
20201105,0
20201106,1
20201109,1
20201110,1
20201111,0
20201112,1
20201113,1
20201116,1
20201117,0
20201118,1
20201119,0
20201120,0
20201123,1
20201124,0
20201125,0
20201126,0
20201127,0
20201130,1
20201201,1
20201202,0
20201203,0
20201204,0
20201207,0
20201208,0
20201209,1
20201210,0
20201211,0
20201214,1
20201215,1
20201216,1
20201217,1
20201218,0
20201221,1
20201222,1
20201223,1
20211228,0
20211229,0
20211230,0
20210104,0
20210105,1
20210106,1
20210107,0
20210108,0
20210111,0
20210112,0
20210113,1
20210114,0
20210115,0
20210118,0
20210119,0
20210120,0
20210121,0
20210122,0
20210126,1
20210127,1
20210128,0
20210129,0
20210201,0
20210202,0
20210203,1
20210204,1
20210205,0
20210208,1
20210209,0
20210210,0
20210211,0
20210212,0
20210217,0
20210218,0
20210219,0
20210222,1
20210223,0
20210224,0
20210225,0
20210226,0
20210301,1
20210302,0
20210303,1
20210304,1
20210305,0
20210308,1
20210309,0
20210310,1
20210311,1
20210312,1
20210315,0
20210316,1
20210317,1
20210318,1
20210319,1
20210322,1
20210323,1
20210324,1
20210325,1
20210326,1
20210329,1
20210330,0
20210331,0
20210401,1
20210405,0
20210406,0
20210407,0
20210408,0
20210409,1
20210412,0
20210413,1
20210414,1
20210415,1
20210416,0
20210419,0
20210420,0
20210422,1
20210423,1
20210426,0
20210427,1
20210428,1
20210429,1
20210430,1
20210503,1
20210504,1
20210505,1
20210506,1
20210507,1
20210510,1
20210511,0
20210512,1
20210513,1
20210514,1
20210517,1
20210518,1
20210519,1
20210520,1
20210521,1
20210524,1
20210525,1
20210526,1
20210527,1
20210528,1
20210531,1
20210601,1
20210602,1
20210604,1
20210607,1
20210608,1
20210609,1
20210610,1
20210611,1
20210614,1
20210615,1
20210616,0
20210617,0
20210618,0
20210621,0
20210622,0
20210623,0
20210624,0
20210625,0
20210628,0
20210629,0
20210630,0
20210701,0
20210702,0
20210705,0
20210706,0
20210707,0
20210708,1
20210712,0
20210713,0
20210714,0
20210715,0
20210716,0
20210719,0
20210720,0
20210721,0
20210722,0
20210723,0
20210726,0
20210727,1
20210728,0
20210729,0
20210730,0
20210802,1
20210803,0
20210804,0
20210805,0
20210806,0
20210809,0
20210810,0
20210811,0
20210812,0
20210813,0
20210816,0
20210817,0
20210818,0
20210819,0
20210820,0
20210823,1
20210824,1
20210825,0
20210826,1
20210827,0
20210830,1
20210831,0
20210901,0
