20220103,0.1099999999999994
20220104,-0.1400000000000005
20220105,0.2800000000000011
20220106,0.2899999999999991
20220107,0.0700000000000002
20220110,0.0299999999999975
20220111,-0.1499999999999985
20220112,0.3599999999999994
20220113,0.3300000000000018
20220114,0.1199999999999974
20220117,0.3800000000000025
20220118,-0.2699999999999996
20220119,-0.0200000000000031
20220120,-0.2199999999999988
20220121,0.4400000000000013
20220124,0.8499999999999979
20220125,0.0200000000000031
20220126,0.1099999999999994
20220127,0.3200000000000003
20220128,0.1999999999999993
20220131,0.0799999999999983
20220201,-0.4299999999999997
20220202,0.3300000000000018
20220203,0.1499999999999985
20220204,-0.0799999999999983
20220207,-0.1300000000000025
20220208,-1.9499999999999995
20220209,0.3000000000000007
20220210,0.0700000000000002
20220211,0.0300000000000011
20220214,0.0199999999999995
20220215,0.25
20220216,-0.25
20220217,0.1199999999999974
20220218,-0.25
20220221,-0.0799999999999983
20220222,-0.1000000000000014
20220223,-0.629999999999999
20220224,0.1000000000000014
20220225,-0.2100000000000008
20220302,0.370000000000001
20220303,-0.5899999999999999
20220304,-0.5100000000000016
20220307,0.25
20220308,1.2600000000000016
20220309,-0.1300000000000025
20220310,-0.0899999999999998
20220311,0.1500000000000021
20220314,-0.0500000000000007
20220315,0.3000000000000007
20220316,0.0799999999999983
20220317,-0.0500000000000007
20220318,0.5
20220321,0.2699999999999996
20220322,-0.139999999999997
20220323,0.3199999999999967
20220324,0.2000000000000028
20220325,-0.1099999999999994
20220328,0.3999999999999986
20220329,-0.1400000000000005
20220330,-0.2100000000000008
20220331,-0.2399999999999984
20220401,-0.1099999999999994
20220404,-0.6099999999999994
20220405,-0.1100000000000029
20220406,0.0899999999999998
20220407,0.240000000000002
20220408,-0.0300000000000011
20220411,-0.1899999999999977
20220412,0.2199999999999988
20220413,-0.0500000000000007
20220414,0.379999999999999
20220418,-2.2399999999999984
20220419,-0.0700000000000002
20220420,-0.2800000000000011
20220422,-0.1199999999999974
20220425,-0.8200000000000003
20220426,0.1099999999999994
20220427,-0.1700000000000017
20220428,-0.2399999999999984
20220429,-0.0100000000000015
20220502,0.1000000000000014
20220503,0.259999999999998
20220504,-0.5999999999999979
20220505,0.370000000000001
20220506,0.2699999999999996
20220509,0.1799999999999997
20220510,0.3200000000000003
20220511,0.1199999999999974
20220512,0.2200000000000024
20220513,0.3200000000000003
20220516,0.3999999999999986
20220517,-0.370000000000001
20220518,-0.1499999999999985
20220519,0.2600000000000015
20220520,0.3199999999999967
20220523,0.4200000000000017
20220524,-0.2300000000000004
20220525,0.1099999999999994
20220526,0.2899999999999991
20220527,-0.1999999999999993
20220530,0.120000000000001
20220531,-0.370000000000001
20220601,-0.0999999999999978
20220602,-0.120000000000001
20220603,0.0199999999999995
20220606,-0.1699999999999981
20220607,-0.3500000000000014
20220608,-0.0100000000000015
20220609,-0.2899999999999991
20220610,-0.2800000000000011
20220613,-0.1899999999999977
20220614,0.129999999999999
20220615,-0.2899999999999991
20220617,0.4899999999999984
20220620,-0.3299999999999983
20220621,-0.0800000000000018
20220622,-0.4899999999999984
20220623,-0.1499999999999985
20220624,0.25
20220627,-0.2600000000000015
20220628,-0.3099999999999987
